user_id,registration_date,country,city,age,traffic_source,device,is_active
2636,2026-02-06,Armenia,Yerevan,37,search,desktop,0
2637,2026-03-02,Russia,Rostov-on-Don,23,email,desktop,1
2638,2026-02-25,Kazakhstan,Astana,27,ads,mobile,1
2639,2026-01-03,Kazakhstan,Almaty,50,ads,tablet,1
2640,2026-03-04,Russia,Rostov-on-Don,33,ads,mobile,1
2641,2026-01-19,Russia,Kazan,53,search,mobile,0
2642,2026-01-23,Russia,Novosibirsk,23,referral,mobile,1
2643,2026-01-29,Russia,Novosibirsk,36,ads,mobile,1
2644,2026-01-30,Russia,Kazan,48,ads,desktop,1
2645,2026-02-08,Kazakhstan,Almaty,19,referral,tablet,1
2646,2026-01-25,Belarus,Brest,35,email,mobile,1
2647,2026-01-08,Russia,Saint Petersburg,45,ads,tablet,1
2648,2026-02-27,Russia,Moscow,21,social_media,mobile,1
2649,2026-01-16,Russia,Moscow,18,social_media,mobile,1
2650,2026-03-13,Kazakhstan,Astana,33,social_media,mobile,1
2651,2026-01-01,Russia,Rostov-on-Don,19,search,desktop,1
2652,2026-01-05,Russia,Kazan,53,referral,mobile,1
2653,2026-01-03,Kazakhstan,Astana,18,ads,mobile,1
2654,2026-03-06,Russia,Novosibirsk,40,ads,mobile,1
2655,2026-01-04,Belarus,Gomel,43,search,mobile,1
2656,2026-03-05,Russia,Novosibirsk,28,search,desktop,1
2657,2026-03-30,Russia,Novosibirsk,18,referral,mobile,1
2658,2026-01-10,Belarus,Gomel,28,search,mobile,1
2659,2026-01-21,Russia,Saint Petersburg,41,ads,mobile,1
2660,2026-02-15,Russia,Novosibirsk,27,search,mobile,1
2661,2026-01-27,Russia,Rostov-on-Don,31,search,mobile,1
2662,2026-03-07,Russia,Saint Petersburg,31,referral,mobile,1
2663,2026-02-10,Russia,Saint Petersburg,24,search,desktop,0
2664,2026-01-13,Russia,Moscow,40,social_media,mobile,1
2665,2026-01-09,Russia,Moscow,39,social_media,mobile,1
2666,2026-02-05,Russia,Rostov-on-Don,53,social_media,mobile,1
2667,2026-03-27,Kazakhstan,Astana,44,social_media,mobile,1
2668,2026-03-31,Kazakhstan,Shymkent,19,ads,mobile,1
2669,2026-02-27,Russia,Saint Petersburg,36,email,mobile,1
2670,2026-02-23,Russia,Kazan,24,social_media,mobile,1
2671,2026-01-12,Russia,Rostov-on-Don,29,social_media,desktop,1
2672,2026-03-22,Russia,Rostov-on-Don,20,referral,mobile,1
2673,2026-03-19,Kazakhstan,Shymkent,22,email,desktop,1
2674,2026-01-14,Kazakhstan,Shymkent,25,email,mobile,0
2675,2026-02-03,Russia,Kazan,31,referral,mobile,1
2676,2026-02-22,Russia,Kazan,53,ads,desktop,1
2677,2026-01-20,Russia,Moscow,24,search,mobile,1
2678,2026-03-16,Russia,Rostov-on-Don,24,search,mobile,1
2679,2026-01-16,Russia,Rostov-on-Don,49,ads,desktop,1
2680,2026-03-11,Armenia,Vanadzor,25,email,desktop,1
2681,2026-02-25,Kazakhstan,Almaty,29,social_media,tablet,1
2682,2026-03-24,Russia,Novosibirsk,27,social_media,desktop,1
2683,2026-02-27,Russia,Novosibirsk,31,referral,desktop,1
2684,2026-01-04,Belarus,Gomel,26,ads,mobile,1
2685,2026-01-04,Russia,Moscow,55,social_media,mobile,1
2686,2026-01-20,Russia,Kazan,47,search,mobile,1
2687,2026-01-10,Russia,Novosibirsk,22,ads,mobile,1
2688,2026-01-24,Kazakhstan,Astana,18,ads,mobile,1
2689,2026-01-26,Russia,Saint Petersburg,18,email,desktop,0
2690,2026-02-06,Russia,Novosibirsk,37,search,mobile,1
2691,2026-03-26,Belarus,Brest,28,email,desktop,1
2692,2026-02-23,Belarus,Brest,43,search,mobile,1
2693,2026-01-21,Belarus,Gomel,20,ads,mobile,1
2694,2026-03-15,Russia,Moscow,23,ads,mobile,1
2695,2026-02-07,Russia,Novosibirsk,28,search,mobile,1
2696,2026-02-15,Kazakhstan,Astana,25,referral,mobile,1
2697,2026-01-04,Kazakhstan,Astana,46,ads,desktop,1
2698,2026-03-01,Russia,Rostov-on-Don,27,referral,mobile,1
2699,2026-02-26,Russia,Rostov-on-Don,51,referral,mobile,1
2700,2026-02-14,Kazakhstan,Astana,41,referral,desktop,1
2701,2026-01-20,Kazakhstan,Almaty,34,search,mobile,1
2702,2026-01-17,Russia,Moscow,49,referral,mobile,1
2703,2026-03-12,Russia,Kazan,28,search,mobile,1
2704,2026-01-04,Russia,Moscow,51,ads,mobile,0
2705,2026-01-14,Russia,Novosibirsk,41,ads,desktop,1
2706,2026-01-03,Russia,Kazan,22,referral,desktop,1
2707,2026-03-29,Russia,Moscow,46,ads,desktop,1
2708,2026-03-21,Russia,Saint Petersburg,51,search,mobile,1
2709,2026-02-27,Russia,Rostov-on-Don,33,ads,desktop,0
2710,2026-02-24,Russia,Moscow,42,ads,mobile,1
2711,2026-01-04,Kazakhstan,Almaty,54,ads,mobile,1
2712,2026-01-24,Russia,Saint Petersburg,25,email,mobile,1
2713,2026-02-03,Russia,Novosibirsk,46,search,desktop,1
2714,2026-01-30,Belarus,Gomel,42,referral,desktop,1
2715,2026-03-23,Russia,Saint Petersburg,40,social_media,desktop,1
2716,2026-01-19,Armenia,Gyumri,51,referral,desktop,1
2717,2026-01-31,Kazakhstan,Almaty,20,search,mobile,1
2718,2026-03-01,Russia,Novosibirsk,47,social_media,mobile,1
2719,2026-03-01,Armenia,Vanadzor,51,search,desktop,0
2720,2026-01-19,Russia,Moscow,49,search,desktop,1
2721,2026-02-18,Russia,Saint Petersburg,46,email,desktop,1
2722,2026-03-04,Russia,Kazan,26,social_media,mobile,0
2723,2026-03-24,Russia,Rostov-on-Don,19,email,desktop,1
2724,2026-01-22,Belarus,Brest,24,social_media,mobile,1
2725,2026-01-24,Russia,Saint Petersburg,22,ads,desktop,1
2726,2026-03-17,Russia,Kazan,25,social_media,mobile,1
2727,2026-01-30,Russia,Saint Petersburg,49,ads,tablet,1
2728,2026-02-27,Russia,Moscow,35,search,mobile,1
2729,2026-01-31,Russia,Novosibirsk,55,social_media,desktop,1
2730,2026-03-05,Russia,Rostov-on-Don,35,referral,mobile,1
2731,2026-01-19,Kazakhstan,Shymkent,33,ads,mobile,1
2732,2026-02-17,Russia,Novosibirsk,38,ads,mobile,1
2733,2026-02-14,Kazakhstan,Shymkent,27,ads,desktop,1
2734,2026-02-24,Russia,Saint Petersburg,21,search,mobile,1
2735,2026-02-24,Kazakhstan,Astana,25,email,mobile,1
2736,2026-01-18,Kazakhstan,Almaty,36,email,tablet,0
2737,2026-03-04,Russia,Saint Petersburg,26,social_media,desktop,1
2738,2026-02-16,Russia,Saint Petersburg,47,email,mobile,1
2739,2026-03-16,Belarus,Gomel,34,ads,mobile,1
2740,2026-02-26,Russia,Saint Petersburg,32,ads,mobile,1
2741,2026-02-14,Armenia,Yerevan,21,ads,desktop,1
2742,2026-02-02,Russia,Rostov-on-Don,23,email,desktop,1
2743,2026-01-17,Russia,Saint Petersburg,33,social_media,desktop,1
2744,2026-03-11,Russia,Rostov-on-Don,43,social_media,mobile,0
2745,2026-01-04,Armenia,Vanadzor,54,ads,desktop,1
2746,2026-01-20,Russia,Moscow,40,search,mobile,1
2747,2026-02-16,Belarus,Brest,30,referral,mobile,1
2748,2026-01-15,Belarus,Gomel,34,ads,desktop,1
2749,2026-03-11,Russia,Moscow,44,social_media,mobile,1
2750,2026-02-16,Russia,Moscow,39,ads,mobile,1
2751,2026-03-19,Kazakhstan,Shymkent,54,ads,desktop,0
2752,2026-03-16,Russia,Rostov-on-Don,36,social_media,mobile,1
2753,2026-01-09,Kazakhstan,Almaty,52,ads,mobile,1
2754,2026-03-31,Russia,Novosibirsk,30,social_media,desktop,1
2755,2026-01-16,Russia,Kazan,31,social_media,tablet,1
2756,2026-03-10,Kazakhstan,Shymkent,48,search,desktop,1
2757,2026-03-02,Russia,Novosibirsk,19,social_media,mobile,1
2758,2026-01-10,Russia,Kazan,54,search,mobile,1
2759,2026-02-19,Russia,Novosibirsk,31,ads,mobile,1
2760,2026-01-03,Russia,Novosibirsk,26,social_media,desktop,0
2761,2026-03-18,Russia,Moscow,27,search,mobile,1
2762,2026-03-11,Kazakhstan,Almaty,24,ads,desktop,1
2763,2026-03-22,Russia,Kazan,45,referral,mobile,0
2764,2026-02-20,Russia,Rostov-on-Don,42,search,mobile,0
2765,2026-01-19,Russia,Moscow,45,email,desktop,1
2766,2026-02-11,Russia,Moscow,19,email,desktop,1
2767,2026-02-04,Russia,Saint Petersburg,34,search,desktop,1
2768,2026-02-15,Belarus,Gomel,21,search,tablet,1
2769,2026-01-26,Kazakhstan,Almaty,30,search,tablet,1
2770,2026-03-10,Russia,Rostov-on-Don,35,search,tablet,0
2771,2026-03-05,Russia,Saint Petersburg,20,email,desktop,1
2772,2026-02-06,Russia,Novosibirsk,54,social_media,desktop,1
2773,2026-03-25,Russia,Novosibirsk,50,ads,desktop,1
2774,2026-02-18,Russia,Saint Petersburg,41,social_media,mobile,1
2775,2026-01-21,Russia,Saint Petersburg,25,referral,mobile,1
2776,2026-03-15,Russia,Saint Petersburg,52,search,mobile,1
2777,2026-03-05,Russia,Kazan,19,social_media,mobile,1
2778,2026-01-05,Russia,Rostov-on-Don,50,social_media,mobile,1
2779,2026-03-11,Armenia,Yerevan,29,search,mobile,1
2780,2026-03-31,Russia,Novosibirsk,39,search,tablet,1
2781,2026-01-04,Russia,Novosibirsk,30,social_media,desktop,1
2782,2026-02-08,Russia,Novosibirsk,27,search,mobile,1
2783,2026-02-04,Russia,Moscow,34,search,mobile,0
2784,2026-01-01,Kazakhstan,Astana,22,social_media,desktop,0
2785,2026-01-24,Russia,Novosibirsk,26,social_media,desktop,1
2786,2026-02-26,Russia,Saint Petersburg,30,ads,tablet,1
2787,2026-03-11,Russia,Kazan,40,ads,tablet,1
2788,2026-02-10,Kazakhstan,Almaty,47,ads,tablet,0
2789,2026-02-23,Russia,Moscow,21,search,mobile,1
2790,2026-02-15,Russia,Rostov-on-Don,38,ads,mobile,1
2791,2026-03-01,Russia,Kazan,26,search,desktop,1
2792,2026-03-01,Russia,Saint Petersburg,24,ads,mobile,1
2793,2026-02-26,Russia,Kazan,33,search,desktop,1
2794,2026-01-31,Russia,Moscow,40,search,mobile,1
2795,2026-03-25,Russia,Saint Petersburg,40,search,desktop,1
2796,2026-01-24,Kazakhstan,Shymkent,48,search,mobile,1
2797,2026-03-30,Russia,Kazan,22,ads,mobile,1
2798,2026-02-05,Russia,Moscow,23,referral,mobile,1
2799,2026-03-26,Russia,Saint Petersburg,18,ads,tablet,1
2800,2026-01-30,Armenia,Gyumri,45,social_media,mobile,1
2801,2026-01-24,Russia,Moscow,35,referral,tablet,1
2802,2026-01-30,Kazakhstan,Astana,41,search,desktop,0
2803,2026-03-27,Russia,Moscow,30,email,desktop,1
2804,2026-01-07,Russia,Novosibirsk,50,ads,desktop,1
2805,2026-02-04,Russia,Novosibirsk,27,search,desktop,1
2806,2026-02-24,Russia,Saint Petersburg,24,search,mobile,0
2807,2026-01-14,Belarus,Gomel,54,ads,mobile,1
2808,2026-01-10,Armenia,Gyumri,49,search,desktop,1
2809,2026-03-21,Russia,Moscow,39,search,desktop,1
2810,2026-01-16,Russia,Saint Petersburg,33,social_media,mobile,1
2811,2026-02-23,Belarus,Minsk,41,referral,desktop,1
2812,2026-03-30,Russia,Novosibirsk,31,ads,mobile,0
2813,2026-03-18,Russia,Saint Petersburg,28,ads,mobile,1
2814,2026-03-11,Russia,Saint Petersburg,36,search,mobile,0
2815,2026-02-13,Russia,Kazan,40,search,mobile,1
2816,2026-03-14,Russia,Saint Petersburg,51,social_media,mobile,0
2817,2026-02-14,Russia,Rostov-on-Don,30,search,mobile,1
2818,2026-02-25,Russia,Novosibirsk,45,ads,mobile,1
2819,2026-03-25,Russia,Kazan,33,social_media,mobile,1
2820,2026-03-23,Russia,Moscow,45,email,mobile,1
2821,2026-02-26,Russia,Moscow,21,search,mobile,1
2822,2026-01-21,Kazakhstan,Shymkent,45,search,mobile,1
2823,2026-03-09,Russia,Moscow,29,ads,mobile,1
2824,2026-02-19,Russia,Rostov-on-Don,33,ads,mobile,1
2825,2026-02-02,Belarus,Gomel,53,ads,mobile,1
2826,2026-01-07,Belarus,Brest,37,search,desktop,1
2827,2026-03-11,Russia,Kazan,43,referral,mobile,0
2828,2026-01-15,Russia,Saint Petersburg,43,search,mobile,0
2829,2026-03-23,Kazakhstan,Almaty,39,ads,mobile,1
2830,2026-02-01,Kazakhstan,Almaty,26,ads,mobile,1
2831,2026-03-16,Armenia,Vanadzor,22,search,desktop,1
2832,2026-01-20,Belarus,Minsk,34,social_media,mobile,1
2833,2026-03-29,Russia,Kazan,51,search,mobile,1
2834,2026-01-15,Russia,Novosibirsk,19,search,mobile,1
2835,2026-02-17,Russia,Kazan,24,search,mobile,1
2836,2026-03-12,Russia,Moscow,53,ads,mobile,1
2837,2026-01-21,Russia,Rostov-on-Don,30,ads,desktop,1
2838,2026-02-11,Russia,Rostov-on-Don,37,ads,mobile,0
2839,2026-01-26,Russia,Kazan,47,ads,mobile,1
2840,2026-01-14,Kazakhstan,Almaty,47,ads,desktop,1
2841,2026-02-26,Russia,Saint Petersburg,28,ads,desktop,1
2842,2026-02-06,Russia,Rostov-on-Don,48,social_media,desktop,1
2843,2026-02-27,Russia,Kazan,20,social_media,mobile,1
2844,2026-01-21,Russia,Novosibirsk,19,social_media,mobile,1
2845,2026-03-23,Kazakhstan,Shymkent,20,email,mobile,1
2846,2026-03-10,Russia,Moscow,32,ads,desktop,1
2847,2026-01-03,Armenia,Yerevan,34,email,mobile,1
2848,2026-03-28,Russia,Moscow,24,search,mobile,1
2849,2026-03-31,Russia,Saint Petersburg,22,search,desktop,1
2850,2026-02-06,Russia,Saint Petersburg,51,search,desktop,1
2851,2026-03-29,Russia,Saint Petersburg,50,ads,mobile,1
2852,2026-02-18,Belarus,Minsk,33,referral,desktop,1
2853,2026-01-19,Russia,Moscow,54,ads,desktop,1
2854,2026-03-30,Belarus,Minsk,20,ads,mobile,1
2855,2026-03-26,Russia,Saint Petersburg,38,ads,tablet,1
2856,2026-01-12,Belarus,Minsk,25,ads,mobile,1
2857,2026-03-02,Russia,Rostov-on-Don,39,ads,desktop,0
2858,2026-02-10,Belarus,Gomel,22,ads,desktop,1
2859,2026-02-02,Russia,Kazan,34,ads,mobile,1
2860,2026-02-19,Russia,Rostov-on-Don,54,email,mobile,1
2861,2026-03-09,Russia,Rostov-on-Don,31,ads,tablet,1
2862,2026-03-12,Belarus,Minsk,45,ads,mobile,1
2863,2026-03-27,Russia,Rostov-on-Don,48,social_media,mobile,1
2864,2026-02-02,Russia,Rostov-on-Don,34,referral,mobile,1
2865,2026-03-22,Belarus,Minsk,52,ads,desktop,1
2866,2026-01-24,Russia,Rostov-on-Don,39,ads,tablet,1
2867,2026-03-02,Russia,Moscow,46,referral,mobile,1
2868,2026-03-02,Russia,Kazan,27,ads,desktop,0
2869,2026-01-28,Russia,Novosibirsk,35,search,mobile,1
2870,2026-02-27,Belarus,Brest,52,ads,tablet,1
2871,2026-02-12,Kazakhstan,Almaty,33,referral,mobile,0
2872,2026-02-10,Russia,Moscow,24,referral,mobile,1
2873,2026-02-08,Armenia,Yerevan,47,email,mobile,1
2874,2026-03-27,Russia,Moscow,36,ads,mobile,1
2875,2026-02-18,Russia,Saint Petersburg,40,search,mobile,1
2876,2026-01-17,Russia,Saint Petersburg,25,ads,desktop,1
2877,2026-03-11,Russia,Kazan,34,email,mobile,1
2878,2026-03-11,Russia,Moscow,38,referral,tablet,1
2879,2026-03-06,Belarus,Gomel,43,search,desktop,1
2880,2026-03-15,Kazakhstan,Almaty,45,social_media,desktop,1
2881,2026-03-26,Russia,Rostov-on-Don,50,ads,mobile,1
2882,2026-01-05,Russia,Novosibirsk,36,search,desktop,1
2883,2026-01-02,Kazakhstan,Shymkent,46,social_media,desktop,1
2884,2026-01-22,Belarus,Gomel,37,search,desktop,1
2885,2026-02-26,Belarus,Gomel,37,search,tablet,1
2886,2026-03-07,Russia,Rostov-on-Don,27,ads,mobile,1
2887,2026-03-15,Kazakhstan,Almaty,29,email,mobile,1
2888,2026-01-16,Russia,Novosibirsk,50,email,desktop,0
2889,2026-02-20,Russia,Saint Petersburg,42,referral,desktop,0
2890,2026-02-08,Russia,Saint Petersburg,42,social_media,mobile,1
2891,2026-03-27,Russia,Rostov-on-Don,21,search,mobile,1
2892,2026-03-17,Russia,Kazan,21,ads,desktop,1
2893,2026-03-29,Russia,Moscow,26,referral,mobile,0
2894,2026-02-09,Russia,Kazan,32,search,mobile,0
2895,2026-02-07,Kazakhstan,Shymkent,43,social_media,mobile,1
2896,2026-03-01,Russia,Moscow,32,social_media,mobile,1
2897,2026-02-28,Russia,Saint Petersburg,43,email,mobile,1
2898,2026-01-10,Russia,Saint Petersburg,45,ads,tablet,1
2899,2026-03-05,Armenia,Gyumri,24,ads,desktop,0
2900,2026-03-04,Russia,Moscow,49,social_media,tablet,1
2901,2026-02-18,Russia,Novosibirsk,29,email,desktop,1
2902,2026-03-05,Russia,Kazan,52,social_media,mobile,1
2903,2026-02-01,Kazakhstan,Almaty,49,search,desktop,0
2904,2026-01-07,Armenia,Gyumri,26,search,tablet,1
2905,2026-01-21,Russia,Rostov-on-Don,31,social_media,tablet,1
2906,2026-01-20,Russia,Moscow,30,social_media,desktop,1
2907,2026-01-26,Belarus,Minsk,50,social_media,mobile,0
2908,2026-03-09,Russia,Rostov-on-Don,49,ads,mobile,1
2909,2026-03-27,Russia,Kazan,36,referral,mobile,0
2910,2026-01-15,Russia,Moscow,47,search,tablet,1
2911,2026-03-26,Russia,Rostov-on-Don,33,social_media,mobile,1
2912,2026-03-20,Russia,Saint Petersburg,29,ads,desktop,1
2913,2026-03-27,Russia,Moscow,27,ads,mobile,1
2914,2026-01-14,Russia,Saint Petersburg,19,email,desktop,1
2915,2026-01-27,Belarus,Gomel,35,ads,mobile,1
2916,2026-02-09,Russia,Novosibirsk,30,search,mobile,1
2917,2026-02-27,Kazakhstan,Astana,46,search,mobile,1
2918,2026-01-28,Russia,Rostov-on-Don,41,social_media,desktop,1
2919,2026-01-26,Russia,Moscow,55,ads,mobile,1
2920,2026-03-04,Russia,Saint Petersburg,29,ads,desktop,1
2921,2026-03-07,Belarus,Minsk,46,referral,mobile,1
2922,2026-01-25,Kazakhstan,Astana,39,search,desktop,1
2923,2026-01-03,Russia,Kazan,53,ads,mobile,0
2924,2026-03-13,Kazakhstan,Astana,18,ads,desktop,1
2925,2026-02-13,Russia,Saint Petersburg,51,referral,mobile,1
2926,2026-02-11,Armenia,Vanadzor,51,ads,desktop,1
2927,2026-01-06,Kazakhstan,Shymkent,50,social_media,mobile,1
2928,2026-02-08,Belarus,Gomel,21,search,desktop,1
2929,2026-02-21,Russia,Kazan,55,email,tablet,1
2930,2026-01-23,Russia,Saint Petersburg,47,social_media,mobile,1
2931,2026-03-30,Russia,Novosibirsk,37,search,mobile,1
2932,2026-02-19,Russia,Rostov-on-Don,43,ads,desktop,1
2933,2026-02-12,Russia,Kazan,32,email,desktop,1
2934,2026-01-19,Russia,Saint Petersburg,24,search,mobile,0
2935,2026-03-10,Russia,Moscow,24,referral,mobile,1
2936,2026-02-20,Russia,Kazan,46,search,mobile,0
2937,2026-01-11,Russia,Kazan,40,social_media,mobile,1
2938,2026-01-12,Russia,Rostov-on-Don,51,ads,mobile,1
2939,2026-03-15,Armenia,Gyumri,37,social_media,desktop,0
2940,2026-01-08,Russia,Kazan,32,ads,mobile,1
2941,2026-01-24,Russia,Kazan,50,search,mobile,1
2942,2026-02-10,Kazakhstan,Shymkent,34,ads,desktop,1
2943,2026-02-05,Russia,Rostov-on-Don,37,ads,mobile,1
2944,2026-03-26,Russia,Rostov-on-Don,30,ads,desktop,0
2945,2026-03-13,Russia,Novosibirsk,41,ads,desktop,0
2946,2026-02-24,Russia,Saint Petersburg,54,email,mobile,1
2947,2026-01-09,Armenia,Gyumri,24,search,mobile,1
2948,2026-02-16,Russia,Novosibirsk,25,social_media,tablet,1
2949,2026-01-15,Russia,Saint Petersburg,40,ads,tablet,1
2950,2026-02-17,Russia,Kazan,31,search,mobile,1
2951,2026-03-23,Russia,Novosibirsk,21,search,mobile,1
2952,2026-02-11,Kazakhstan,Astana,38,referral,mobile,0
2953,2026-03-01,Russia,Moscow,27,email,mobile,1
2954,2026-03-25,Russia,Saint Petersburg,39,search,mobile,1
2955,2026-03-11,Russia,Moscow,47,social_media,desktop,1
2956,2026-01-12,Russia,Novosibirsk,47,ads,desktop,1
2957,2026-01-02,Russia,Moscow,33,search,mobile,0
2958,2026-01-07,Kazakhstan,Shymkent,28,ads,desktop,1
2959,2026-03-21,Kazakhstan,Almaty,39,ads,mobile,1
2960,2026-01-03,Belarus,Minsk,46,ads,mobile,1
2961,2026-01-03,Belarus,Gomel,42,social_media,mobile,0
2962,2026-01-27,Russia,Rostov-on-Don,31,search,mobile,1
2963,2026-02-09,Russia,Kazan,31,social_media,mobile,1
2964,2026-02-02,Kazakhstan,Astana,19,search,desktop,1
2965,2026-01-01,Kazakhstan,Shymkent,30,ads,mobile,1
2966,2026-01-08,Kazakhstan,Almaty,20,social_media,desktop,0
2967,2026-02-01,Russia,Kazan,47,email,mobile,1
2968,2026-02-17,Russia,Rostov-on-Don,35,referral,mobile,1
2969,2026-01-04,Kazakhstan,Almaty,53,search,mobile,1
2970,2026-03-11,Kazakhstan,Astana,38,social_media,desktop,0
2971,2026-01-19,Armenia,Gyumri,36,social_media,mobile,1
2972,2026-02-01,Russia,Moscow,33,ads,desktop,1
2973,2026-01-09,Russia,Rostov-on-Don,45,ads,tablet,1
2974,2026-01-12,Russia,Novosibirsk,21,ads,desktop,0
2975,2026-01-11,Kazakhstan,Astana,32,ads,mobile,0
2976,2026-02-15,Russia,Moscow,18,search,desktop,1
2977,2026-01-16,Russia,Saint Petersburg,33,referral,mobile,1
2978,2026-01-01,Armenia,Yerevan,37,search,desktop,1
2979,2026-03-04,Russia,Kazan,50,social_media,mobile,1
2980,2026-01-21,Kazakhstan,Almaty,34,social_media,mobile,1
2981,2026-01-30,Russia,Novosibirsk,22,ads,mobile,1
2982,2026-01-13,Kazakhstan,Shymkent,22,ads,mobile,1
2983,2026-02-03,Russia,Saint Petersburg,30,search,mobile,1
2984,2026-01-04,Belarus,Gomel,53,social_media,desktop,1
2985,2026-01-28,Belarus,Gomel,47,referral,desktop,0
2986,2026-02-28,Russia,Saint Petersburg,21,search,mobile,0
2987,2026-01-27,Russia,Rostov-on-Don,40,email,mobile,1
2988,2026-03-10,Russia,Moscow,38,search,mobile,1
2989,2026-01-25,Russia,Rostov-on-Don,38,social_media,mobile,1
2990,2026-01-03,Belarus,Brest,23,search,tablet,1
2991,2026-03-09,Russia,Rostov-on-Don,41,ads,desktop,1
2992,2026-01-25,Russia,Rostov-on-Don,48,ads,mobile,1
2993,2026-01-20,Russia,Kazan,36,ads,mobile,1
2994,2026-02-03,Kazakhstan,Almaty,55,search,desktop,1
2995,2026-01-26,Armenia,Yerevan,29,social_media,desktop,1
2996,2026-01-05,Russia,Novosibirsk,31,ads,mobile,1
2997,2026-03-02,Russia,Kazan,29,social_media,mobile,1
2998,2026-01-09,Russia,Saint Petersburg,32,ads,mobile,1
2999,2026-02-19,Russia,Moscow,36,social_media,mobile,1
3000,2026-01-06,Russia,Novosibirsk,45,social_media,mobile,1
3001,2026-03-24,Russia,Moscow,22,social_media,mobile,1
3002,2026-03-01,Russia,Moscow,22,search,desktop,0
3003,2026-02-13,Russia,Saint Petersburg,23,ads,mobile,1
3004,2026-01-11,Russia,Novosibirsk,40,email,tablet,1
3005,2026-03-07,Russia,Moscow,20,ads,mobile,1
3006,2026-02-16,Russia,Saint Petersburg,54,ads,mobile,1
3007,2026-03-14,Kazakhstan,Shymkent,50,ads,mobile,1
3008,2026-03-26,Kazakhstan,Astana,38,social_media,mobile,1
3009,2026-03-29,Russia,Rostov-on-Don,37,social_media,tablet,1
3010,2026-03-27,Russia,Saint Petersburg,18,social_media,mobile,0
3011,2026-01-03,Kazakhstan,Astana,34,search,mobile,0
3012,2026-03-17,Armenia,Gyumri,46,ads,tablet,1
3013,2026-01-30,Russia,Moscow,25,referral,mobile,1
3014,2026-03-31,Russia,Novosibirsk,43,search,mobile,1
3015,2026-01-21,Russia,Saint Petersburg,45,search,mobile,1
3016,2026-01-28,Russia,Saint Petersburg,51,search,mobile,0
3017,2026-03-31,Russia,Rostov-on-Don,43,ads,mobile,1
3018,2026-03-03,Russia,Rostov-on-Don,30,ads,mobile,1
3019,2026-02-02,Russia,Kazan,54,search,desktop,1
3020,2026-03-26,Russia,Kazan,30,ads,desktop,1
3021,2026-02-04,Russia,Rostov-on-Don,55,ads,mobile,1
3022,2026-02-21,Russia,Novosibirsk,42,email,mobile,0
3023,2026-02-03,Russia,Kazan,40,search,mobile,1
3024,2026-02-10,Russia,Novosibirsk,39,search,mobile,0
3025,2026-02-20,Russia,Rostov-on-Don,38,social_media,mobile,1
3026,2026-02-16,Belarus,Brest,47,referral,desktop,1
3027,2026-03-23,Russia,Saint Petersburg,28,ads,desktop,1
3028,2026-02-27,Kazakhstan,Almaty,21,email,mobile,1
3029,2026-03-16,Belarus,Brest,50,search,desktop,1
3030,2026-02-26,Russia,Novosibirsk,29,ads,mobile,0
3031,2026-01-23,Russia,Novosibirsk,26,ads,mobile,1
3032,2026-02-17,Russia,Kazan,49,search,mobile,1
3033,2026-01-22,Belarus,Brest,28,social_media,mobile,1
3034,2026-01-17,Belarus,Brest,54,ads,desktop,1
3035,2026-03-10,Kazakhstan,Almaty,41,search,mobile,1
3036,2026-01-11,Russia,Saint Petersburg,24,social_media,mobile,1
3037,2026-01-15,Russia,Rostov-on-Don,25,search,tablet,0
3038,2026-02-04,Russia,Saint Petersburg,50,email,mobile,1
3039,2026-02-02,Russia,Rostov-on-Don,42,email,mobile,1
3040,2026-03-25,Russia,Rostov-on-Don,18,search,mobile,1
3041,2026-01-16,Russia,Saint Petersburg,20,referral,mobile,1
3042,2026-02-03,Kazakhstan,Astana,45,ads,tablet,1
3043,2026-03-07,Russia,Kazan,50,ads,mobile,0
3044,2026-02-09,Russia,Novosibirsk,18,search,tablet,0
3045,2026-01-28,Russia,Moscow,55,social_media,mobile,1
3046,2026-02-16,Belarus,Minsk,44,social_media,mobile,1
3047,2026-02-08,Kazakhstan,Almaty,55,search,mobile,1
3048,2026-03-11,Russia,Saint Petersburg,52,ads,desktop,0
3049,2026-03-14,Russia,Saint Petersburg,27,ads,mobile,0
3050,2026-01-20,Russia,Kazan,29,email,desktop,1
3051,2026-01-01,Belarus,Brest,27,email,mobile,1
3052,2026-03-13,Russia,Moscow,51,social_media,mobile,0
3053,2026-03-28,Russia,Kazan,41,social_media,mobile,1
3054,2026-03-04,Russia,Moscow,45,search,desktop,0
3055,2026-03-08,Russia,Saint Petersburg,39,ads,mobile,1
3056,2026-01-04,Kazakhstan,Shymkent,33,search,mobile,1
3057,2026-02-27,Russia,Novosibirsk,30,social_media,mobile,1
3058,2026-01-25,Russia,Novosibirsk,53,search,desktop,1
3059,2026-02-16,Russia,Novosibirsk,53,ads,desktop,0
3060,2026-02-07,Russia,Novosibirsk,40,referral,desktop,1
3061,2026-01-15,Belarus,Minsk,31,email,mobile,1
3062,2026-03-04,Russia,Moscow,49,ads,tablet,1
3063,2026-01-21,Belarus,Brest,20,social_media,desktop,1
3064,2026-02-26,Kazakhstan,Almaty,44,referral,mobile,1
3065,2026-02-22,Russia,Rostov-on-Don,36,ads,mobile,1
3066,2026-02-15,Russia,Rostov-on-Don,39,search,mobile,1
3067,2026-01-14,Russia,Kazan,18,search,mobile,1
