lesson_id,user_id,course_id,lesson_date,lesson_type,attendance_status
1326,74,5,2026-04-09,webinar,attended
1327,74,5,2026-04-16,webinar,attended
1328,74,5,2026-04-23,homework_review,attended
1329,74,5,2026-04-30,homework_review,missed
1330,4322,4,2026-04-17,webinar,attended
1331,4322,4,2026-04-24,practice,missed
1332,4322,4,2026-05-01,webinar,attended
1333,4322,4,2026-05-08,practice,attended
1334,4322,4,2026-05-15,webinar,attended
1335,4322,4,2026-05-22,practice,attended
1336,4322,4,2026-05-29,practice,attended
1337,4322,4,2026-06-05,practice,attended
1338,4322,4,2026-06-12,homework_review,attended
1339,4322,4,2026-06-19,webinar,attended
1340,4322,4,2026-06-26,webinar,attended
1341,4322,4,2026-07-03,webinar,missed
1342,1731,2,2026-02-11,webinar,attended
1343,1731,2,2026-02-18,webinar,attended
1344,1731,2,2026-02-25,webinar,attended
1345,1731,2,2026-03-04,practice,attended
1346,1731,2,2026-03-11,practice,attended
1347,1731,2,2026-03-18,webinar,attended
1348,1958,3,2026-02-05,consultation,attended
1349,1958,3,2026-02-12,practice,attended
1350,1958,3,2026-02-19,homework_review,attended
1351,1958,3,2026-02-26,practice,cancelled
1352,1958,3,2026-03-05,webinar,attended
1353,1958,3,2026-03-12,homework_review,missed
1354,1958,3,2026-03-19,webinar,attended
1355,1958,3,2026-03-26,webinar,attended
1356,1958,3,2026-04-02,homework_review,attended
1357,1958,3,2026-04-09,webinar,attended
1358,3604,5,2026-03-29,webinar,attended
1359,3604,5,2026-04-05,practice,cancelled
1360,3604,5,2026-04-12,homework_review,attended
1361,3604,5,2026-04-19,homework_review,missed
1362,3604,5,2026-04-26,homework_review,attended
1363,3604,5,2026-05-03,webinar,attended
1364,3604,5,2026-05-10,webinar,attended
1365,3640,1,2026-03-19,webinar,attended
1366,3640,1,2026-03-26,practice,attended
1367,3640,1,2026-04-02,webinar,cancelled
1368,3640,1,2026-04-09,homework_review,missed
1369,3640,1,2026-04-16,consultation,attended
1370,3640,1,2026-04-23,consultation,attended
1371,3640,1,2026-04-30,webinar,attended
1372,3640,1,2026-05-07,webinar,attended
1373,3366,3,2026-03-27,practice,missed
1374,3366,3,2026-04-03,practice,attended
1375,3366,3,2026-04-10,homework_review,attended
1376,3366,3,2026-04-17,webinar,attended
1377,3366,3,2026-04-24,webinar,attended
1378,3366,3,2026-05-01,homework_review,attended
1379,3366,3,2026-05-08,practice,missed
1380,3366,3,2026-05-15,practice,attended
1381,3366,3,2026-05-22,webinar,attended
1382,3366,3,2026-05-29,practice,attended
1383,2729,5,2026-03-02,webinar,cancelled
1384,2729,5,2026-03-09,practice,attended
1385,2729,5,2026-03-16,practice,attended
1386,2729,5,2026-03-23,webinar,attended
1387,2729,5,2026-03-30,homework_review,attended
1388,2729,5,2026-04-06,practice,attended
1389,2729,5,2026-04-13,webinar,attended
1390,1631,2,2026-03-01,webinar,attended
1391,1631,2,2026-03-08,webinar,missed
1392,1631,2,2026-03-15,consultation,missed
1393,1631,2,2026-03-22,homework_review,attended
1394,1631,2,2026-03-29,consultation,attended
1395,1631,2,2026-04-05,consultation,cancelled
1396,3266,3,2026-02-22,practice,cancelled
1397,3266,3,2026-03-01,practice,attended
1398,3266,3,2026-03-08,webinar,attended
1399,3266,3,2026-03-15,webinar,attended
1400,3266,3,2026-03-22,consultation,attended
1401,3266,3,2026-03-29,homework_review,missed
1402,3266,3,2026-04-05,homework_review,cancelled
1403,3266,3,2026-04-12,practice,cancelled
1404,3266,3,2026-04-19,homework_review,attended
1405,3266,3,2026-04-26,practice,attended
1406,1666,4,2026-03-21,webinar,attended
1407,1666,4,2026-03-28,practice,attended
1408,1666,4,2026-04-04,practice,attended
1409,1666,4,2026-04-11,practice,attended
1410,1666,4,2026-04-18,webinar,attended
1411,1666,4,2026-04-25,homework_review,attended
1412,1666,4,2026-05-02,practice,attended
1413,1666,4,2026-05-09,webinar,missed
1414,1666,4,2026-05-16,practice,attended
1415,1666,4,2026-05-23,webinar,attended
1416,1666,4,2026-05-30,practice,attended
1417,1666,4,2026-06-06,webinar,attended
1418,2479,3,2026-02-18,webinar,missed
1419,2479,3,2026-02-25,consultation,attended
1420,2479,3,2026-03-04,homework_review,attended
1421,2479,3,2026-03-11,webinar,attended
1422,2479,3,2026-03-18,homework_review,cancelled
1423,2479,3,2026-03-25,practice,attended
1424,2479,3,2026-04-01,homework_review,attended
1425,2479,3,2026-04-08,practice,attended
1426,2479,3,2026-04-15,practice,attended
1427,2479,3,2026-04-22,webinar,missed
1428,507,2,2026-04-07,webinar,attended
1429,507,2,2026-04-14,webinar,attended
1430,507,2,2026-04-21,webinar,attended
1431,507,2,2026-04-28,homework_review,attended
1432,507,2,2026-05-05,consultation,attended
1433,507,2,2026-05-12,webinar,attended
1434,1223,5,2026-03-30,practice,attended
1435,1223,5,2026-04-06,webinar,attended
1436,1223,5,2026-04-13,homework_review,missed
1437,1223,5,2026-04-20,homework_review,attended
1438,1223,5,2026-04-27,homework_review,attended
1439,1223,5,2026-05-04,practice,attended
1440,1223,5,2026-05-11,practice,attended
1441,1936,2,2026-01-21,webinar,missed
1442,1936,2,2026-01-28,webinar,attended
1443,1936,2,2026-02-04,webinar,missed
1444,1936,2,2026-02-11,practice,attended
1445,1936,2,2026-02-18,homework_review,missed
1446,1936,2,2026-02-25,webinar,attended
1447,4240,3,2026-03-05,homework_review,attended
1448,4240,3,2026-03-12,webinar,missed
1449,4240,3,2026-03-19,practice,attended
1450,4240,3,2026-03-26,webinar,attended
1451,4240,3,2026-04-02,webinar,attended
1452,4240,3,2026-04-09,webinar,attended
1453,4240,3,2026-04-16,practice,attended
1454,4240,3,2026-04-23,consultation,attended
1455,4240,3,2026-04-30,webinar,attended
1456,4240,3,2026-05-07,webinar,attended
1457,623,1,2026-04-05,practice,cancelled
1458,623,1,2026-04-12,webinar,attended
1459,623,1,2026-04-19,practice,missed
1460,623,1,2026-04-26,webinar,attended
1461,623,1,2026-05-03,webinar,attended
1462,623,1,2026-05-10,homework_review,attended
1463,623,1,2026-05-17,webinar,missed
1464,623,1,2026-05-24,homework_review,cancelled
1465,1920,1,2026-02-25,homework_review,attended
1466,1920,1,2026-03-04,practice,attended
1467,1920,1,2026-03-11,webinar,attended
1468,1920,1,2026-03-18,practice,attended
1469,1920,1,2026-03-25,homework_review,attended
1470,1920,1,2026-04-01,consultation,attended
1471,1920,1,2026-04-08,webinar,attended
1472,1920,1,2026-04-15,webinar,attended
1473,2267,3,2026-02-25,homework_review,attended
1474,2267,3,2026-03-04,practice,attended
1475,2267,3,2026-03-11,webinar,missed
1476,2267,3,2026-03-18,homework_review,attended
1477,2267,3,2026-03-25,practice,attended
1478,2267,3,2026-04-01,homework_review,attended
1479,2267,3,2026-04-08,practice,missed
1480,2267,3,2026-04-15,webinar,missed
1481,2267,3,2026-04-22,webinar,attended
1482,2267,3,2026-04-29,webinar,cancelled
1483,171,1,2026-01-10,homework_review,attended
1484,171,1,2026-01-17,practice,attended
1485,171,1,2026-01-24,homework_review,attended
1486,171,1,2026-01-31,webinar,attended
1487,171,1,2026-02-07,homework_review,attended
1488,171,1,2026-02-14,webinar,attended
1489,171,1,2026-02-21,homework_review,attended
1490,171,1,2026-02-28,practice,cancelled
1491,2305,2,2026-02-01,webinar,attended
1492,2305,2,2026-02-08,practice,missed
1493,2305,2,2026-02-15,practice,cancelled
1494,2305,2,2026-02-22,webinar,attended
1495,2305,2,2026-03-01,practice,missed
1496,2305,2,2026-03-08,webinar,missed
1497,2102,5,2026-01-14,practice,attended
1498,2102,5,2026-01-21,webinar,missed
1499,2102,5,2026-01-28,webinar,attended
1500,2102,5,2026-02-04,webinar,missed
1501,2102,5,2026-02-11,practice,missed
1502,2102,5,2026-02-18,webinar,attended
1503,2102,5,2026-02-25,practice,missed
1504,3439,1,2026-04-20,homework_review,attended
1505,3439,1,2026-04-27,practice,attended
1506,3439,1,2026-05-04,practice,attended
1507,3439,1,2026-05-11,webinar,attended
1508,3439,1,2026-05-18,practice,attended
1509,3439,1,2026-05-25,practice,attended
1510,3439,1,2026-06-01,webinar,missed
1511,3439,1,2026-06-08,webinar,attended
1512,3653,5,2026-01-15,practice,attended
1513,3653,5,2026-01-22,webinar,attended
1514,3653,5,2026-01-29,homework_review,attended
1515,3653,5,2026-02-05,practice,attended
1516,3653,5,2026-02-12,webinar,attended
1517,3653,5,2026-02-19,homework_review,attended
1518,3653,5,2026-02-26,webinar,attended
1519,649,4,2026-01-13,webinar,cancelled
1520,649,4,2026-01-20,webinar,attended
1521,649,4,2026-01-27,webinar,cancelled
1522,649,4,2026-02-03,webinar,attended
1523,649,4,2026-02-10,practice,attended
1524,649,4,2026-02-17,webinar,attended
1525,649,4,2026-02-24,webinar,attended
1526,649,4,2026-03-03,webinar,attended
1527,649,4,2026-03-10,webinar,attended
1528,649,4,2026-03-17,practice,cancelled
1529,649,4,2026-03-24,practice,attended
1530,649,4,2026-03-31,webinar,cancelled
1531,898,5,2026-01-21,webinar,attended
1532,898,5,2026-01-28,practice,attended
1533,898,5,2026-02-04,practice,attended
1534,898,5,2026-02-11,webinar,cancelled
1535,898,5,2026-02-18,webinar,attended
1536,898,5,2026-02-25,practice,attended
1537,898,5,2026-03-04,webinar,attended
1538,4530,4,2026-03-13,practice,missed
1539,4530,4,2026-03-20,homework_review,attended
1540,4530,4,2026-03-27,webinar,missed
1541,4530,4,2026-04-03,practice,missed
1542,4530,4,2026-04-10,webinar,attended
1543,4530,4,2026-04-17,practice,attended
1544,4530,4,2026-04-24,webinar,attended
1545,4530,4,2026-05-01,practice,attended
1546,4530,4,2026-05-08,practice,cancelled
1547,4530,4,2026-05-15,webinar,missed
1548,4530,4,2026-05-22,webinar,attended
1549,4530,4,2026-05-29,consultation,attended
1550,1515,2,2026-01-13,webinar,attended
1551,1515,2,2026-01-20,webinar,attended
1552,1515,2,2026-01-27,homework_review,attended
1553,1515,2,2026-02-03,webinar,attended
1554,1515,2,2026-02-10,practice,attended
1555,1515,2,2026-02-17,practice,attended
1556,2405,3,2026-03-16,practice,attended
1557,2405,3,2026-03-23,practice,attended
1558,2405,3,2026-03-30,webinar,missed
1559,2405,3,2026-04-06,practice,attended
1560,2405,3,2026-04-13,webinar,attended
1561,2405,3,2026-04-20,webinar,attended
1562,2405,3,2026-04-27,webinar,attended
1563,2405,3,2026-05-04,practice,attended
1564,2405,3,2026-05-11,practice,attended
1565,2405,3,2026-05-18,consultation,missed
1566,2234,3,2026-03-15,homework_review,missed
1567,2234,3,2026-03-22,homework_review,attended
1568,2234,3,2026-03-29,webinar,attended
1569,2234,3,2026-04-05,practice,attended
1570,2234,3,2026-04-12,practice,attended
1571,2234,3,2026-04-19,webinar,missed
1572,2234,3,2026-04-26,practice,attended
1573,2234,3,2026-05-03,webinar,attended
1574,2234,3,2026-05-10,homework_review,attended
1575,2234,3,2026-05-17,homework_review,attended
1576,1181,2,2026-02-01,practice,attended
1577,1181,2,2026-02-08,practice,attended
1578,1181,2,2026-02-15,webinar,attended
1579,1181,2,2026-02-22,homework_review,attended
1580,1181,2,2026-03-01,homework_review,attended
1581,1181,2,2026-03-08,webinar,attended
1582,4198,2,2026-01-27,webinar,attended
1583,4198,2,2026-02-03,webinar,attended
1584,4198,2,2026-02-10,homework_review,attended
1585,4198,2,2026-02-17,homework_review,attended
1586,4198,2,2026-02-24,practice,attended
1587,4198,2,2026-03-03,webinar,attended
1588,4558,2,2026-02-16,webinar,attended
1589,4558,2,2026-02-23,practice,missed
1590,4558,2,2026-03-02,homework_review,attended
1591,4558,2,2026-03-09,webinar,attended
1592,4558,2,2026-03-16,webinar,attended
1593,4558,2,2026-03-23,practice,attended
1594,2410,1,2026-01-16,webinar,attended
1595,2410,1,2026-01-23,homework_review,missed
1596,2410,1,2026-01-30,webinar,missed
1597,2410,1,2026-02-06,consultation,attended
1598,2410,1,2026-02-13,webinar,attended
1599,2410,1,2026-02-20,homework_review,missed
1600,2410,1,2026-02-27,webinar,attended
1601,2410,1,2026-03-06,practice,attended
1602,1034,2,2026-04-02,webinar,missed
1603,1034,2,2026-04-09,practice,missed
1604,1034,2,2026-04-16,homework_review,attended
1605,1034,2,2026-04-23,webinar,attended
1606,1034,2,2026-04-30,webinar,attended
1607,1034,2,2026-05-07,webinar,attended
1608,2288,6,2026-03-14,webinar,attended
1609,2288,6,2026-03-21,webinar,attended
1610,2288,6,2026-03-28,practice,attended
1611,2288,6,2026-04-04,practice,attended
1612,2288,6,2026-04-11,webinar,attended
1613,2288,6,2026-04-18,webinar,missed
1614,2288,6,2026-04-25,webinar,attended
1615,2288,6,2026-05-02,webinar,attended
1616,4598,6,2026-04-08,practice,attended
1617,4598,6,2026-04-15,webinar,attended
1618,4598,6,2026-04-22,webinar,attended
1619,4598,6,2026-04-29,webinar,cancelled
1620,4598,6,2026-05-06,practice,attended
1621,4598,6,2026-05-13,webinar,attended
1622,4598,6,2026-05-20,practice,attended
1623,4598,6,2026-05-27,practice,attended
1624,508,6,2026-02-22,practice,attended
1625,508,6,2026-03-01,homework_review,attended
1626,508,6,2026-03-08,practice,attended
1627,508,6,2026-03-15,practice,attended
1628,508,6,2026-03-22,webinar,attended
1629,508,6,2026-03-29,practice,attended
1630,508,6,2026-04-05,webinar,missed
1631,508,6,2026-04-12,webinar,attended
1632,1379,1,2026-04-13,webinar,attended
1633,1379,1,2026-04-20,homework_review,attended
1634,1379,1,2026-04-27,practice,attended
1635,1379,1,2026-05-04,practice,attended
1636,1379,1,2026-05-11,webinar,attended
1637,1379,1,2026-05-18,practice,attended
1638,1379,1,2026-05-25,homework_review,missed
1639,1379,1,2026-06-01,homework_review,attended
1640,2183,2,2026-03-26,webinar,missed
1641,2183,2,2026-04-02,practice,attended
1642,2183,2,2026-04-09,homework_review,missed
1643,2183,2,2026-04-16,practice,attended
1644,2183,2,2026-04-23,webinar,missed
1645,2183,2,2026-04-30,homework_review,attended
1646,3769,4,2026-02-04,webinar,missed
1647,3769,4,2026-02-11,webinar,attended
1648,3769,4,2026-02-18,consultation,attended
1649,3769,4,2026-02-25,practice,attended
1650,3769,4,2026-03-04,webinar,missed
1651,3769,4,2026-03-11,webinar,cancelled
1652,3769,4,2026-03-18,practice,attended
1653,3769,4,2026-03-25,webinar,attended
1654,3769,4,2026-04-01,webinar,attended
1655,3769,4,2026-04-08,webinar,attended
1656,3769,4,2026-04-15,practice,attended
1657,3769,4,2026-04-22,practice,attended
1658,1351,1,2026-01-16,webinar,attended
1659,1351,1,2026-01-23,practice,attended
1660,1351,1,2026-01-30,homework_review,attended
1661,1351,1,2026-02-06,practice,attended
1662,1351,1,2026-02-13,homework_review,attended
1663,1351,1,2026-02-20,homework_review,attended
1664,1351,1,2026-02-27,homework_review,attended
1665,1351,1,2026-03-06,webinar,attended
1666,3072,1,2026-04-09,practice,attended
1667,3072,1,2026-04-16,webinar,attended
1668,3072,1,2026-04-23,homework_review,attended
1669,3072,1,2026-04-30,homework_review,attended
1670,3072,1,2026-05-07,practice,attended
1671,3072,1,2026-05-14,homework_review,attended
1672,3072,1,2026-05-21,practice,attended
1673,3072,1,2026-05-28,practice,attended
1674,696,3,2026-02-27,webinar,attended
1675,696,3,2026-03-06,webinar,attended
1676,696,3,2026-03-13,webinar,attended
1677,696,3,2026-03-20,homework_review,attended
1678,696,3,2026-03-27,webinar,attended
1679,696,3,2026-04-03,practice,attended
1680,696,3,2026-04-10,homework_review,attended
1681,696,3,2026-04-17,homework_review,attended
1682,696,3,2026-04-24,practice,attended
1683,696,3,2026-05-01,homework_review,attended
1684,4321,2,2026-04-15,webinar,attended
1685,4321,2,2026-04-22,webinar,attended
1686,4321,2,2026-04-29,webinar,attended
1687,4321,2,2026-05-06,webinar,attended
1688,4321,2,2026-05-13,homework_review,attended
1689,4321,2,2026-05-20,homework_review,attended
1690,683,3,2026-03-23,webinar,attended
1691,683,3,2026-03-30,webinar,attended
1692,683,3,2026-04-06,webinar,attended
1693,683,3,2026-04-13,webinar,missed
1694,683,3,2026-04-20,webinar,attended
1695,683,3,2026-04-27,webinar,attended
1696,683,3,2026-05-04,webinar,missed
1697,683,3,2026-05-11,homework_review,attended
1698,683,3,2026-05-18,homework_review,cancelled
1699,683,3,2026-05-25,homework_review,missed
1700,2003,1,2026-03-18,webinar,attended
1701,2003,1,2026-03-25,webinar,attended
1702,2003,1,2026-04-01,consultation,attended
1703,2003,1,2026-04-08,practice,missed
1704,2003,1,2026-04-15,homework_review,cancelled
1705,2003,1,2026-04-22,webinar,attended
1706,2003,1,2026-04-29,webinar,attended
1707,2003,1,2026-05-06,webinar,attended
1708,4783,5,2026-02-20,homework_review,attended
1709,4783,5,2026-02-27,webinar,attended
1710,4783,5,2026-03-06,webinar,attended
1711,4783,5,2026-03-13,homework_review,attended
1712,4783,5,2026-03-20,homework_review,attended
1713,4783,5,2026-03-27,homework_review,attended
1714,4783,5,2026-04-03,practice,attended
1715,2128,2,2026-04-15,homework_review,attended
1716,2128,2,2026-04-22,practice,cancelled
1717,2128,2,2026-04-29,homework_review,attended
1718,2128,2,2026-05-06,practice,attended
1719,2128,2,2026-05-13,webinar,attended
1720,2128,2,2026-05-20,homework_review,missed
1721,2772,4,2026-01-25,webinar,attended
1722,2772,4,2026-02-01,webinar,cancelled
1723,2772,4,2026-02-08,consultation,attended
1724,2772,4,2026-02-15,homework_review,attended
1725,2772,4,2026-02-22,practice,attended
1726,2772,4,2026-03-01,practice,attended
1727,2772,4,2026-03-08,practice,attended
1728,2772,4,2026-03-15,homework_review,attended
1729,2772,4,2026-03-22,practice,attended
1730,2772,4,2026-03-29,practice,attended
1731,2772,4,2026-04-05,webinar,attended
1732,2772,4,2026-04-12,practice,attended
1733,1072,3,2026-04-12,webinar,attended
1734,1072,3,2026-04-19,practice,attended
1735,1072,3,2026-04-26,homework_review,attended
1736,1072,3,2026-05-03,webinar,attended
1737,1072,3,2026-05-10,practice,attended
1738,1072,3,2026-05-17,homework_review,missed
1739,1072,3,2026-05-24,consultation,attended
1740,1072,3,2026-05-31,practice,attended
1741,1072,3,2026-06-07,webinar,attended
1742,1072,3,2026-06-14,webinar,missed
1743,3367,1,2026-01-26,practice,attended
1744,3367,1,2026-02-02,webinar,attended
1745,3367,1,2026-02-09,webinar,attended
1746,3367,1,2026-02-16,webinar,attended
1747,3367,1,2026-02-23,homework_review,missed
1748,3367,1,2026-03-02,practice,attended
1749,3367,1,2026-03-09,homework_review,missed
1750,3367,1,2026-03-16,webinar,attended
1751,4383,2,2026-01-11,webinar,missed
1752,4383,2,2026-01-18,consultation,attended
1753,4383,2,2026-01-25,homework_review,attended
1754,4383,2,2026-02-01,consultation,attended
1755,4383,2,2026-02-08,homework_review,attended
1756,4383,2,2026-02-15,webinar,attended
1757,2035,1,2026-03-04,consultation,missed
1758,2035,1,2026-03-11,homework_review,missed
1759,2035,1,2026-03-18,webinar,attended
1760,2035,1,2026-03-25,webinar,attended
1761,2035,1,2026-04-01,webinar,attended
1762,2035,1,2026-04-08,webinar,attended
1763,2035,1,2026-04-15,webinar,attended
1764,2035,1,2026-04-22,consultation,attended
1765,2400,6,2026-01-21,consultation,attended
1766,2400,6,2026-01-28,webinar,missed
1767,2400,6,2026-02-04,webinar,attended
1768,2400,6,2026-02-11,webinar,attended
1769,2400,6,2026-02-18,webinar,attended
1770,2400,6,2026-02-25,practice,attended
1771,2400,6,2026-03-04,webinar,missed
1772,2400,6,2026-03-11,webinar,attended
1773,1737,1,2026-03-29,homework_review,attended
1774,1737,1,2026-04-05,webinar,attended
1775,1737,1,2026-04-12,webinar,attended
1776,1737,1,2026-04-19,homework_review,attended
1777,1737,1,2026-04-26,practice,attended
1778,1737,1,2026-05-03,webinar,attended
1779,1737,1,2026-05-10,webinar,attended
1780,1737,1,2026-05-17,webinar,attended
1781,1164,6,2026-04-07,webinar,missed
1782,1164,6,2026-04-14,webinar,attended
1783,1164,6,2026-04-21,practice,attended
1784,1164,6,2026-04-28,practice,attended
1785,1164,6,2026-05-05,homework_review,missed
1786,1164,6,2026-05-12,webinar,attended
1787,1164,6,2026-05-19,homework_review,cancelled
1788,1164,6,2026-05-26,homework_review,attended
1789,2367,3,2026-02-08,webinar,attended
1790,2367,3,2026-02-15,practice,attended
1791,2367,3,2026-02-22,practice,missed
1792,2367,3,2026-03-01,webinar,missed
1793,2367,3,2026-03-08,webinar,attended
1794,2367,3,2026-03-15,practice,attended
1795,2367,3,2026-03-22,webinar,attended
1796,2367,3,2026-03-29,consultation,attended
1797,2367,3,2026-04-05,practice,attended
1798,2367,3,2026-04-12,practice,attended
1799,2593,3,2026-01-18,webinar,attended
1800,2593,3,2026-01-25,webinar,attended
1801,2593,3,2026-02-01,webinar,attended
1802,2593,3,2026-02-08,webinar,attended
1803,2593,3,2026-02-15,webinar,attended
1804,2593,3,2026-02-22,homework_review,attended
1805,2593,3,2026-03-01,homework_review,cancelled
1806,2593,3,2026-03-08,practice,attended
1807,2593,3,2026-03-15,webinar,missed
1808,2593,3,2026-03-22,webinar,attended
1809,3012,2,2026-02-11,practice,missed
1810,3012,2,2026-02-18,homework_review,attended
1811,3012,2,2026-02-25,practice,attended
1812,3012,2,2026-03-04,webinar,missed
1813,3012,2,2026-03-11,webinar,attended
1814,3012,2,2026-03-18,webinar,missed
1815,2999,6,2026-01-25,homework_review,attended
1816,2999,6,2026-02-01,homework_review,attended
1817,2999,6,2026-02-08,practice,attended
1818,2999,6,2026-02-15,webinar,attended
1819,2999,6,2026-02-22,homework_review,attended
1820,2999,6,2026-03-01,webinar,attended
1821,2999,6,2026-03-08,webinar,missed
1822,2999,6,2026-03-15,practice,attended
1823,1523,2,2026-01-24,homework_review,attended
1824,1523,2,2026-01-31,practice,attended
1825,1523,2,2026-02-07,practice,cancelled
1826,1523,2,2026-02-14,homework_review,attended
1827,1523,2,2026-02-21,homework_review,attended
1828,1523,2,2026-02-28,webinar,attended
1829,836,1,2026-02-26,webinar,attended
1830,836,1,2026-03-05,practice,missed
1831,836,1,2026-03-12,practice,attended
1832,836,1,2026-03-19,webinar,attended
1833,836,1,2026-03-26,practice,attended
1834,836,1,2026-04-02,homework_review,attended
1835,836,1,2026-04-09,webinar,attended
1836,836,1,2026-04-16,webinar,attended
1837,1874,4,2026-02-10,practice,attended
1838,1874,4,2026-02-17,practice,attended
1839,1874,4,2026-02-24,webinar,attended
1840,1874,4,2026-03-03,homework_review,attended
1841,1874,4,2026-03-10,homework_review,attended
1842,1874,4,2026-03-17,homework_review,attended
1843,1874,4,2026-03-24,practice,attended
1844,1874,4,2026-03-31,homework_review,attended
1845,1874,4,2026-04-07,webinar,attended
1846,1874,4,2026-04-14,homework_review,attended
1847,1874,4,2026-04-21,homework_review,attended
1848,1874,4,2026-04-28,webinar,attended
1849,4699,1,2026-03-11,consultation,attended
1850,4699,1,2026-03-18,homework_review,attended
1851,4699,1,2026-03-25,practice,attended
1852,4699,1,2026-04-01,webinar,missed
1853,4699,1,2026-04-08,homework_review,missed
1854,4699,1,2026-04-15,practice,attended
1855,4699,1,2026-04-22,webinar,cancelled
1856,4699,1,2026-04-29,webinar,attended
1857,2828,2,2026-03-15,practice,attended
1858,2828,2,2026-03-22,consultation,attended
1859,2828,2,2026-03-29,webinar,attended
1860,2828,2,2026-04-05,webinar,attended
1861,2828,2,2026-04-12,webinar,missed
1862,2828,2,2026-04-19,homework_review,attended
1863,1258,1,2026-04-07,webinar,missed
1864,1258,1,2026-04-14,webinar,attended
1865,1258,1,2026-04-21,webinar,attended
1866,1258,1,2026-04-28,webinar,cancelled
1867,1258,1,2026-05-05,webinar,attended
1868,1258,1,2026-05-12,webinar,attended
1869,1258,1,2026-05-19,practice,attended
1870,1258,1,2026-05-26,homework_review,attended
1871,1179,4,2026-02-12,homework_review,missed
1872,1179,4,2026-02-19,homework_review,attended
1873,1179,4,2026-02-26,webinar,attended
1874,1179,4,2026-03-05,practice,attended
1875,1179,4,2026-03-12,webinar,missed
1876,1179,4,2026-03-19,homework_review,missed
1877,1179,4,2026-03-26,webinar,attended
1878,1179,4,2026-04-02,webinar,attended
1879,1179,4,2026-04-09,webinar,attended
1880,1179,4,2026-04-16,webinar,missed
1881,1179,4,2026-04-23,webinar,attended
1882,1179,4,2026-04-30,practice,attended
1883,2104,3,2026-02-21,practice,attended
1884,2104,3,2026-02-28,practice,attended
1885,2104,3,2026-03-07,webinar,attended
1886,2104,3,2026-03-14,practice,missed
1887,2104,3,2026-03-21,webinar,attended
1888,2104,3,2026-03-28,practice,missed
1889,2104,3,2026-04-04,homework_review,attended
1890,2104,3,2026-04-11,practice,missed
1891,2104,3,2026-04-18,webinar,attended
1892,2104,3,2026-04-25,webinar,missed
1893,4021,2,2026-03-08,homework_review,attended
1894,4021,2,2026-03-15,practice,attended
1895,4021,2,2026-03-22,webinar,cancelled
1896,4021,2,2026-03-29,webinar,attended
1897,4021,2,2026-04-05,practice,attended
1898,4021,2,2026-04-12,webinar,attended
1899,1412,1,2026-02-09,practice,attended
1900,1412,1,2026-02-16,webinar,attended
1901,1412,1,2026-02-23,webinar,missed
1902,1412,1,2026-03-02,homework_review,cancelled
1903,1412,1,2026-03-09,webinar,cancelled
1904,1412,1,2026-03-16,webinar,attended
1905,1412,1,2026-03-23,webinar,attended
1906,1412,1,2026-03-30,practice,attended
1907,3467,3,2026-03-04,webinar,attended
1908,3467,3,2026-03-11,webinar,attended
1909,3467,3,2026-03-18,webinar,missed
1910,3467,3,2026-03-25,homework_review,attended
1911,3467,3,2026-04-01,webinar,attended
1912,3467,3,2026-04-08,homework_review,attended
1913,3467,3,2026-04-15,webinar,attended
1914,3467,3,2026-04-22,practice,attended
1915,3467,3,2026-04-29,homework_review,attended
1916,3467,3,2026-05-06,webinar,missed
1917,3886,1,2026-02-14,homework_review,attended
1918,3886,1,2026-02-21,practice,attended
1919,3886,1,2026-02-28,homework_review,attended
1920,3886,1,2026-03-07,homework_review,attended
1921,3886,1,2026-03-14,practice,attended
1922,3886,1,2026-03-21,practice,attended
1923,3886,1,2026-03-28,webinar,attended
1924,3886,1,2026-04-04,consultation,attended
1925,2212,1,2026-02-26,practice,attended
1926,2212,1,2026-03-05,webinar,attended
1927,2212,1,2026-03-12,practice,missed
1928,2212,1,2026-03-19,practice,attended
1929,2212,1,2026-03-26,webinar,attended
1930,2212,1,2026-04-02,webinar,missed
1931,2212,1,2026-04-09,homework_review,attended
1932,2212,1,2026-04-16,webinar,attended
1933,1499,4,2026-03-23,webinar,attended
1934,1499,4,2026-03-30,webinar,attended
1935,1499,4,2026-04-06,practice,attended
1936,1499,4,2026-04-13,webinar,attended
1937,1499,4,2026-04-20,webinar,missed
1938,1499,4,2026-04-27,webinar,attended
1939,1499,4,2026-05-04,webinar,missed
1940,1499,4,2026-05-11,practice,attended
1941,1499,4,2026-05-18,practice,attended
1942,1499,4,2026-05-25,consultation,attended
1943,1499,4,2026-06-01,homework_review,missed
1944,1499,4,2026-06-08,homework_review,attended
1945,4180,4,2026-02-05,practice,attended
1946,4180,4,2026-02-12,homework_review,attended
1947,4180,4,2026-02-19,practice,attended
1948,4180,4,2026-02-26,practice,missed
1949,4180,4,2026-03-05,webinar,missed
1950,4180,4,2026-03-12,practice,missed
1951,4180,4,2026-03-19,webinar,attended
1952,4180,4,2026-03-26,homework_review,attended
1953,4180,4,2026-04-02,homework_review,attended
1954,4180,4,2026-04-09,practice,attended
1955,4180,4,2026-04-16,practice,attended
1956,4180,4,2026-04-23,webinar,attended
1957,3517,5,2026-04-11,webinar,cancelled
1958,3517,5,2026-04-18,consultation,attended
1959,3517,5,2026-04-25,practice,attended
1960,3517,5,2026-05-02,practice,missed
1961,3517,5,2026-05-09,homework_review,attended
1962,3517,5,2026-05-16,homework_review,attended
